t_start_s,t_stop_s,t_mid_s,eeg_rms_mean,eeg_std_mean,eeg_line_length_mean,eeg_peak_to_peak_mean,eeg_zero_cross_mean,eeg_clip_frac_mean,eeg_channel_agreement_std,aux_rms,aux_std,aux_line_length,aux_peak_to_peak,aux_clip_frac,z_eeg_rms,z_eeg_line_length,z_eeg_peak_to_peak,z_aux_line_length,z_aux_peak_to_peak,z_clip_penalty,seizure_score,seizure_flag
76.5,78.498046875,77.4990234375,29.76088184756141,29.05923675963795,7868.0,166.33333333333334,174.0,0.0,130.23312430663202,95.64513166354836,6.986142133370449,652.0,29.0,0.0,-1.033306403732637,-0.37320328719310564,-0.8288701158690586,1.6400775309378264,0.6295247088448223,-1.4716162024943893,-0.08357470994931154,False
77.0,78.998046875,77.9990234375,27.396656433523543,27.020972750073415,7880.333333333333,142.66666666666666,158.0,0.0,66.61497996363548,101.64275675128061,6.901183880954067,664.0,26.0,0.0,-1.0656162356839014,-0.37125320646635174,-0.9593574290103074,1.6826769473258218,0.4946265569495032,-1.4716162024943893,-0.11945456423064227,False
77.5,79.498046875,78.4990234375,23.99332002365262,23.218860460307013,7828.666666666667,138.33333333333334,179.0,0.0,50.71708018234313,107.46663272121957,6.835504380810218,657.0,26.0,0.0,-1.1121267024201278,-0.3794224635649156,-0.9832494722615218,1.6578272877661577,0.4946265569495032,-1.4716162024943893,-0.14161325836033378,False
78.0,79.998046875,78.9990234375,25.54596122961159,25.313370877397364,7948.0,139.66666666666666,196.66666666666666,0.0,196.28720454137266,113.28707743631884,6.698509708172844,659.0,26.0,0.0,-1.0909080926601282,-0.3605541149114582,-0.9758980743380713,1.6649271904974905,0.4946265569495032,-1.4716162024943893,-0.12658099660112754,False
78.5,80.498046875,79.4990234375,23.19810628331827,22.541549912038068,8217.666666666666,144.0,194.66666666666666,0.0,313.9525795756777,118.98428779543751,6.5527864047627,666.0,28.0,0.0,-1.1229942035319012,-0.31791586334540517,-0.9520060310868567,1.6897768500571544,0.5845586582130492,-1.4716162024943893,-0.1057872440232629,False
79.0,80.998046875,79.9990234375,26.641652355056852,25.76123385063478,8384.666666666666,152.0,187.66666666666666,0.0,437.8678136403979,124.54303190815213,6.467315662235762,655.0,27.0,0.0,-1.0759342259875906,-0.29151071620746616,-0.9078976435461529,1.6507273850348252,0.5395926075812763,-1.4716162024943893,-0.08079176230769047,False
79.5,81.498046875,80.4990234375,29.640690541874687,28.025827072485725,8603.333333333334,175.0,164.33333333333334,0.0,781.3630540422437,130.0724670316032,6.3578157130074135,660.0,25.0,0.0,-1.0349489547625357,-0.256936311970963,-0.7810860293666295,1.6684771418631568,0.4496605063177302,-1.4716162024943893,-0.034074989351264906,False
80.0,81.998046875,80.9990234375,33.220290222650924,30.59364683322146,9227.0,183.33333333333334,151.33333333333334,0.0,1474.5143833366517,135.48169632486338,6.261767410403372,640.0,24.0,0.0,-0.986029649753818,-0.15832547305862005,-0.735139792345063,1.597478114549831,0.40469445568595713,-1.4716162024943893,0.017440214607243598,False
80.5,82.498046875,81.4990234375,42.82755029494388,38.86405832670501,10618.333333333334,252.33333333333334,143.0,0.0,3348.8709871968626,140.8019338301591,6.162944039524776,635.0,23.0,0.0,-0.8547355030092697,0.061664714873031476,-0.35470494980649275,1.5797283577214993,0.35972840505418413,-1.4716162024943893,0.21032351675933358,False
81.0,82.998046875,81.9990234375,49.28832314104472,45.07490863295174,12713.0,275.0,147.0,0.0,6398.278570574015,146.05753561845927,6.03944962261294,621.0,22.0,0.0,-0.7664416864834198,0.3928622091141664,-0.22973118510783205,1.5300290386021713,0.31476235442241113,-1.4716162024943893,0.3826524870834608,False
81.5,83.498046875,82.4990234375,65.2351468113856,59.15782891502676,15524.666666666666,304.6666666666667,126.33333333333333,0.0,10650.61094752576,151.23264040357657,5.982692472021499,594.0,24.0,0.0,-0.5485101855842809,0.8374279099295664,-0.06616258131105537,1.4341803517291816,0.40469445568595713,-1.4716162024943893,0.6425870997696392,False
82.0,83.998046875,82.9990234375,75.64637207369627,69.12272499723697,18988.666666666668,309.3333333333333,115.33333333333333,0.0,15759.240936316979,156.29163820203243,5.8627044577012075,596.0,22.0,0.0,-0.40622893920451875,1.3851370697249001,-0.040432688578978374,1.441280254460514,0.31476235442241113,-1.4716162024943893,0.8986004390390847,False
82.5,84.498046875,83.4990234375,96.67390119082262,90.67560724873624,21844.333333333332,410.6666666666667,94.0,0.012044270833333334,19731.264807124982,157.26925992446044,11.65343316535903,718.0,96.0,0.0,-0.11886381399662631,1.8366598152952058,0.5182735536032699,1.8743743210718016,3.6422501011736146,-1.4523895783798793,1.4686305361814165,False
83.0,84.998046875,83.9990234375,111.70365071133504,104.03001682305114,24168.0,432.0,90.33333333333333,0.02734375,22841.12414046209,142.2632456212338,40.54815550676646,835.0,169.0,0.00390625,0.0865348245570393,2.2040655651925567,0.6358959203784799,2.2897186308547575,6.924771797293045,-1.4217309074945794,1.8899957507410226,False
83.5,85.498046875,84.4990234375,116.61884787789262,111.13577275029608,25737.666666666668,434.6666666666667,89.33333333333333,0.054036458333333336,24777.270663968528,118.02963660533527,67.74312356067422,701.0,169.0,0.25390625,0.15370658978545546,2.452252866335381,0.6505987162253812,1.8140251478554745,6.924771797293045,-0.9800381913504302,1.8730962801458784,False
84.0,85.998046875,84.9990234375,123.52815939653387,118.79251914625394,26240.666666666668,433.3333333333333,82.0,0.07942708333333333,25222.04862593221,85.06352750114176,64.25343081298234,554.0,169.0,0.50390625,0.24813019793243188,2.531784537056239,0.6432473183019304,1.2921822971025299,6.924771797293045,-0.5404240291646062,1.7869374533738163,False
84.5,86.498046875,85.4990234375,116.984565300079,112.88140758682091,25859.333333333332,372.3333333333333,95.66666666666667,0.10221354166666667,24460.034128258198,37.57653647889864,33.01138473412179,273.0,85.0,0.75390625,0.15870453472857765,2.471490149180386,0.306920863304064,0.29464596335030213,3.1476235442241114,-0.10496697489543319,1.2974955345404342,False
85.0,86.998046875,85.9990234375,113.76970356469957,111.26230536289017,25536.333333333332,356.6666666666667,85.33333333333333,0.12044270833333333,23902.806701770867,0.0,0.0,0.0,0.0,1.0,0.1147697889975193,2.4204191160932345,0.2205419377035193,-0.6744907594765953,-0.6744907594765952,0.31697947864462467,0.8763989715769631,False
85.5,87.498046875,86.4990234375,113.7261959111214,111.59671343216877,25569.333333333332,356.3333333333333,93.66666666666667,0.11653645833333333,23801.75625639606,0.0,0.0,0.0,0.0,1.0,0.11417520737795037,2.425636899659414,0.2187040882226564,-0.6744907594765953,-0.6744907594765952,0.31074381676964846,0.8792170020773653,False
86.0,87.998046875,86.9990234375,113.11577799192808,109.62021543295442,25633.333333333332,364.3333333333333,96.66666666666667,0.12174479166666667,23608.660421313383,0.0,0.0,0.0,0.0,1.0,0.10583315155194,2.435756237484732,0.2628124757633602,-0.6744907594765953,-0.6744907594765952,0.31905803260295035,0.8883380575924704,False
86.5,88.498046875,87.4990234375,116.93268057534635,113.30535170828324,25966.0,370.6666666666667,93.33333333333333,0.10514322916666667,24503.373414015194,0.0,0.0,0.0,0.0,1.0,0.15799547089439517,2.4883557122225826,0.29773161589975095,-0.6744907594765953,-0.6744907594765952,0.2925564696343014,0.9347025679442326,False
87.0,88.998046875,87.9990234375,112.19379012949578,108.75309067446393,25728.0,370.3333333333333,113.66666666666667,0.107421875,24195.93756535726,0.0,0.0,0.0,0.0,1.0,0.09323313772947792,2.4507244246846818,0.29589376641888804,-0.6744907594765953,-0.6744907594765952,0.2961939390613707,0.9023644058562562,False
87.5,89.498046875,88.4990234375,112.37857912971988,110.39691601865405,25253.333333333332,370.3333333333333,100.66666666666667,0.1142578125,23351.417520617935,0.0,0.0,0.0,0.0,1.0,0.09575848979964528,2.3756726691469066,0.29589376641888804,-0.6744907594765953,-0.6744907594765952,0.30710634734257913,0.8707925600024463,False
88.0,89.998046875,88.9990234375,109.85278661990223,107.58699428232747,24205.0,378.0,103.0,0.1083984375,22079.50952051849,0.0,0.0,0.0,0.0,1.0,0.06124065954056168,2.209915807372819,0.3381643044787293,-0.6744907594765953,-0.6744907594765952,0.2977528545301148,0.8061851639025016,False
88.5,90.498046875,89.4990234375,105.55667512416936,105.36538632674008,23226.666666666668,374.6666666666667,105.33333333333333,0.1220703125,20568.558551558464,0.0,0.0,0.0,0.0,1.0,0.0025294048324260607,2.0552269713451725,0.31978580967010284,-0.6744907594765953,-0.6744907594765952,0.31957767109253155,0.7215911535402006,False
89.0,90.998046875,89.9990234375,112.29680848490909,112.00660840959524,22447.333333333332,435.0,83.0,0.11751302083333333,19262.264497082255,0.0,0.0,0.0,0.0,1.0,0.09464100084250272,1.9320029513681234,0.6524365657062439,-0.6744907594765953,-0.6744907594765952,0.3123027322383925,0.7633145835299561,False
89.5,91.498046875,90.4990234375,108.54803949957947,107.62483997513554,21673.0,424.6666666666667,101.33333333333333,0.09049479166666667,18481.469115486103,0.0,0.0,0.0,0.0,1.0,0.043409804687967075,1.8095695046586777,0.5954632317995016,-0.6744907594765953,-0.6744907594765952,0.26917273760314053,0.6987647379532458,False
90.0,91.998046875,90.9990234375,117.22944955324404,113.7805851087714,18912.666666666668,425.0,94.33333333333333,0.0791015625,14787.968405279868,1.0825317547305484,1.0334504666133542,80.0,6.0,0.8916015625,0.1620511568485726,1.373120356057335,0.5973010812803641,-0.390494650223292,-0.40469445568595713,0.07794577343720283,0.6343478053970825,False
90.5,92.498046875,91.4990234375,108.87901897309958,106.10568022640386,16815.0,421.6666666666667,104.66666666666667,0.06705729166666667,11933.109010926979,1.0825317547305484,1.0334504666133542,80.0,6.0,0.8916015625,0.04793301601344233,1.041448517855638,0.5789225864717376,-0.390494650223292,-0.40469445568595713,0.05871914932269273,0.4733191607687978,False
91.0,92.998046875,91.9990234375,99.70771717716836,92.03161319550355,14432.333333333334,335.6666666666667,110.66666666666667,0.0361328125,8997.043600847757,1.2801061967665026,1.1865166055616068,137.0,6.0,0.8232421875,-0.07740326454653032,0.6647140034005724,0.10475742040917183,-0.18814742238031343,-0.40469445568595713,-0.09977058999961962,0.24839092228302545,False
91.5,93.498046875,92.4990234375,97.92100075076947,87.76177469869651,11608.0,333.3333333333333,103.66666666666667,0.033528645833333336,5045.495482771406,4.8965868214502235,4.067237322015246,287.0,14.0,0.5732421875,-0.10182077868826248,0.21814551697391138,0.09189247404313301,0.3443452824696302,-0.044966050631773016,-0.5030100579147488,0.21296974422444967,False
92.0,93.998046875,92.9990234375,83.88877773948268,80.66472172864162,11259.666666666666,335.3333333333333,106.0,0.0517578125,4525.6747072183125,8.875440129931585,6.837994947076243,352.0,23.0,0.490234375,-0.2935870818103559,0.16306891266423812,0.10291957092830896,0.5750921212379391,0.35972840505418413,-0.6064181173414379,0.20919396464355877,False
92.5,94.498046875,93.4990234375,91.89163617391769,89.83420067651168,10879.0,345.3333333333333,85.66666666666667,0.072265625,3794.706576271741,8.875440129931585,6.837994947076243,352.0,23.0,0.490234375,-0.1842189100569102,0.10287993455739923,0.1580550553541887,0.5750921212379391,0.35972840505418413,-0.5736808924978127,0.21694006825563555,False
93.0,94.998046875,93.9990234375,93.82517126774776,91.67883693575779,12518.333333333334,348.0,87.66666666666667,0.07682291666666667,6206.737754694938,8.849103944750565,6.93228971011743,293.0,23.0,0.55859375,-0.15779495167181457,0.36208255656215776,0.17275785120109008,0.36564499066362793,0.35972840505418413,-0.45728187083158994,0.2859431484325175,False
93.5,95.498046875,94.4990234375,102.34907441336718,101.90116058621662,13779.0,399.3333333333333,68.66666666666667,0.11653645833333333,7776.123627275139,7.481226503722501,6.736530569678352,144.0,23.0,0.80859375,-0.04130611073111448,0.5614124297671184,0.4557866712539393,-0.16329776282064937,0.35972840505418413,0.0051963848958135805,0.3060131454663381,False
94.0,95.998046875,94.9990234375,110.03360590619498,109.62414205545188,16618.666666666668,469.3333333333333,60.666666666666664,0.11328125,11825.184433609858,0.0,0.0,0.0,0.0,1.0,0.06371176095034148,1.0104053408810951,0.8417350622350975,-0.6744907594765953,-0.6744907594765952,0.30554743187383504,0.4261539887407866,False
94.5,96.498046875,95.4990234375,148.160142544479,142.32626374121193,18448.666666666668,497.6666666666667,60.333333333333336,0.1220703125,15273.925588691627,0.0,0.0,0.0,0.0,1.0,0.5847542911390277,1.29975515682378,0.9979522681084236,-0.6744907594765953,-0.6744907594765952,0.31957767109253155,0.700591940995958,False
95.0,96.998046875,95.9990234375,162.5794559813267,156.7299895800073,17955.666666666668,530.3333333333334,49.666666666666664,0.2021484375,14801.323416805973,0.0,0.0,0.0,0.0,1.0,0.781810625628501,1.2218046326381278,1.1780615172329643,-0.6744907594765953,-0.6744907594765952,0.4474087395295442,0.729131451081571,False
95.5,97.498046875,96.4990234375,191.77598648954563,187.4398693245615,16764.0,543.3333333333334,44.666666666666664,0.2565104166666667,14822.629276436304,0.0,0.0,0.0,0.0,1.0,1.1808144552461666,1.0333846705260878,1.249737646986608,-0.6744907594765953,-0.6744907594765952,0.5341883672896302,0.7504937240398831,False
96.0,97.998046875,96.9990234375,215.33190060513166,200.00344802340783,13237.666666666666,543.3333333333334,35.333333333333336,0.22819010416666666,9996.776558248943,0.07654655446197431,0.07644681949523799,6.0,2.0,0.9970703125,1.502732840021982,0.4758196973279707,1.249737646986608,-0.6531910512825975,-0.5845586582130492,0.48430307228982034,0.6245509658371291,False
96.5,98.498046875,97.4990234375,208.5979615951478,168.2801571397105,11565.666666666666,538.3333333333334,40.0,0.2099609375,7585.897632376072,0.6187184335382291,0.6006486565320446,50.0,5.0,0.9296875,1.410705896867247,0.21145199664153952,1.222169904773668,-0.4969931911932807,-0.4496605063177302,0.3476381495299246,0.5399812794869616,False
97.0,98.998046875,97.9990234375,217.08114204368886,129.26462737575247,8441.333333333334,509.3333333333333,30.333333333333332,0.20833333333333334,4313.5464398669565,0.6187184335382291,0.6006486565320446,50.0,5.0,0.9296875,1.5266382157896183,-0.282550885841299,1.0622769999386166,-0.4969931911932807,-0.4496605063177302,0.34503995708201773,0.3399042637469902,False
97.5,99.498046875,98.4990234375,196.91545989606234,126.93203983984868,7356.666666666667,463.0,31.666666666666668,0.16015625,2644.853661148172,0.6187184335382291,0.6006486565320446,50.0,5.0,0.9296875,1.2510512106319152,-0.4540525800266354,0.8068159220987071,-0.4969931911932807,-0.4496605063177302,0.2681334606239777,0.16669591850705598,False
98.0,99.998046875,98.9990234375,169.69775098989874,123.80425479773872,7211.0,461.6666666666667,84.66666666666667,0.16015625,2679.246287049152,0.9560661587986472,0.8936267260920174,95.0,5.0,0.84765625,0.8790902310928906,-0.4770846145561351,0.7994645241752566,-0.33724537973829766,-0.4496605063177302,0.13718456124947698,0.10518714124620829,False
98.5,100.498046875,99.4990234375,141.05952168798999,109.83927514754582,6072.333333333333,336.3333333333333,126.33333333333333,0.12923177083333334,1383.105282407027,4.913410380021193,4.218824936942961,237.0,15.0,0.6650390625,0.48771622308485824,-0.6571245000315835,0.10843311937089693,0.16684771418631567,0.0,-0.20369828791588998,-0.06180969136542993,False
99.0,100.998046875,99.9990234375,71.71881974428553,64.00226950722178,7135.333333333333,311.0,182.66666666666666,0.0458984375,563.1484903843943,10.454281045939984,7.681943730810413,407.0,24.0,0.4150390625,-0.4599034133005941,-0.48904862333919336,-0.031243441174664977,0.7703394463495851,0.40469445568595713,-0.7358081012471946,-0.07241370322706359,False
99.5,101.498046875,100.4990234375,46.733927566998396,44.58545804913248,7550.333333333333,188.0,200.66666666666666,0.0,115.71900833004442,16.94741407265427,9.928836140725407,582.0,32.0,0.1650390625,-0.8013504101797504,-0.42343104212814736,-0.7094098996129858,1.391580935341186,0.7644228607401413,-1.2081594882766438,-0.09258086509233926,False
100.0,101.998046875,100.9990234375,69.99780924861675,61.89931123431546,8116.333333333333,265.3333333333333,156.33333333333334,0.0126953125,450.37194505085336,22.532225186940593,9.90121630508436,724.0,39.0,0.0341796875,-0.4834229810927581,-0.33393814823549184,-0.28302882005284924,1.8956740292657994,1.0791852151625525,-1.3967882599946746,0.21184754710568635,False
100.5,102.498046875,101.4990234375,110.58075758533862,83.66986492607158,8748.0,275.0,110.66666666666667,0.07454427083333333,1085.3045655483072,22.002197155909226,12.770202451040625,539.0,39.0,0.2841796875,0.07118921157751758,-0.234062392094984,-0.22973118510783205,1.2389330266175356,1.0791852151625525,-0.8989745869757393,0.2358735898498484,False
101.0,102.998046875,101.9990234375,142.7200175880316,87.03865643037966,8083.0,288.3333333333333,56.666666666666664,0.15787760416666666,233.66642891095844,19.973639855131562,14.861512777460003,367.0,39.0,0.5341796875,0.5104087900319662,-0.33920863668617823,-0.15621720587332583,0.6283413917229335,1.0791852151625525,-0.36686477364443465,0.150841656318163,False
101.5,103.498046875,102.4990234375,162.6109144891635,85.7663401784223,7344.0,338.3333333333333,32.666666666666664,0.2412109375,730.9268089213858,14.86685701485018,13.270935649068191,193.0,39.0,0.7841796875,0.7822405419535726,-0.4560553656378963,0.11946021625607288,0.010649854096998873,1.0791852151625525,0.16524503968687,0.05900527071490274,False
102.0,103.998046875,102.9990234375,179.20015835861975,98.21725366900792,6830.0,425.6666666666667,18.666666666666668,0.3336588541666667,1530.3857901413835,0.0,0.0,0.0,0.0,1.0,1.0089514462684228,-0.537326297547481,0.6009767802420894,-0.6744907594765953,-0.6744907594765952,0.6573426893204106,-0.07513945318904022,False
102.5,104.498046875,103.4990234375,166.54986628945582,126.89590636656423,7153.0,455.0,9.666666666666666,0.2923177083333333,539.8722071009028,0.0,0.0,0.0,0.0,1.0,0.8360708027975319,-0.4862552644603295,0.7627075345580033,-0.6744907594765953,-0.6744907594765952,0.5913486011435787,-0.05238623232335321,False
103.0,104.998046875,103.9990234375,154.37908679747582,135.48597358861147,8921.333333333334,451.0,8.666666666666666,0.21809895833333334,2040.3413657740923,1.3908883177667428,1.3153448608506852,120.0,7.0,0.8671875,0.6697432446184827,-0.2066558521514145,0.7406533407876514,-0.24849659559664036,-0.35972840505418413,0.26085852176983865,0.13789635428524416,False
103.5,105.498046875,104.4990234375,172.89767434106594,156.70871948642588,9415.0,505.0,13.666666666666666,0.1796875,2494.6263581279395,1.3908883177667428,1.3153448608506852,120.0,7.0,0.8671875,0.9228208267963524,-0.12859991819674862,1.038384956687402,-0.24849659559664036,-0.35972840505418413,0.19954117999923923,0.30419791494564796,False
104.0,105.998046875,104.9990234375,201.0147938171407,155.9936558817745,8618.0,477.3333333333333,14.333333333333334,0.111328125,2358.542487780677,1.3908883177667428,1.3153448608506852,120.0,7.0,0.8671875,1.307073275751311,-0.25461729705266106,0.8858434497758013,-0.24849659559664036,-0.35972840505418413,0.09041709718715528,0.34117059082211926,False
104.5,106.498046875,105.4990234375,223.6594631766582,166.4149886742925,7384.0,483.3333333333333,14.0,0.14290364583333334,1511.3731063727005,1.3908883177667428,1.3153448608506852,120.0,7.0,0.8671875,1.6165384634841415,-0.4497307794970726,0.9189247404313291,-0.24849659559664036,-0.35972840505418413,0.1408220306765463,0.3370267662107897,False
105.0,106.998046875,105.9990234375,233.80066468556706,181.9749062405541,6042.0,483.3333333333333,32.0,0.18229166666666666,1572.8439210551057,0.0,0.0,0.0,0.0,1.0,1.7551295278518757,-0.6619206445217081,0.9189247404313291,-0.6744907594765953,-0.6744907594765952,0.41571079166508185,0.1734832999860459,False
105.5,107.498046875,106.4990234375,231.00800725445526,203.18801661775584,5418.666666666667,487.3333333333333,27.666666666666668,0.228515625,1775.0925484479833,0.0,0.0,0.0,0.0,1.0,1.7169646846178428,-0.7604787785495443,0.940978934201681,-0.6744907594765953,-0.6744907594765952,0.4894994571856337,0.11417194121636318,False
106.0,107.998046875,106.9990234375,210.54023032933972,188.00156078886923,5584.333333333333,478.6666666666667,31.666666666666668,0.2919921875,1583.068820010327,0.0,0.0,0.0,0.0,1.0,1.4372492103911285,-0.7342844509496328,0.8931948476992522,-0.6744907594765953,-0.6744907594765952,0.5908289626539974,0.02489808530549066,False
106.5,108.498046875,107.4990234375,188.46895205070282,159.06982058498454,5539.333333333333,468.6666666666667,39.333333333333336,0.3619791666666667,2243.743053223539,0.0,0.0,0.0,0.0,1.0,1.135620064583744,-0.7413996103580595,0.8380593632733724,-0.6744907594765953,-0.6744907594765952,0.7025512379139882,-0.08672681684690026,False
107.0,108.998046875,107.9990234375,170.8427188876074,135.91375418343782,6222.666666666667,391.0,34.0,0.3440755208333333,2165.0387730682537,0.0,0.0,0.0,0.0,1.0,0.8947375209599671,-0.6333545971189877,0.40984043423237293,-0.6744907594765953,-0.6744907594765952,0.6739711209870136,-0.18365720988002074,False
107.5,109.498046875,108.4990234375,156.45565928689948,145.28203901544532,7347.0,449.6666666666667,37.333333333333336,0.3362630208333333,1284.7570457742845,0.0,0.0,0.0,0.0,1.0,0.6981219718623066,-0.4555810216773345,0.7333019428642009,-0.6744907594765953,-0.6744907594765952,0.6614997972370612,-0.09451510050141851,False
108.0,109.998046875,108.9990234375,142.98396606079143,125.92587829898646,8475.333333333334,449.0,33.666666666666664,0.3157552083333333,3221.8923356037553,0.0,0.0,0.0,0.0,1.0,0.5140159464173203,-0.27717498762159887,0.7296262439024754,-0.6744907594765953,-0.6744907594765952,0.628762572393436,-0.06336688806399088,False
108.5,110.498046875,109.4990234375,136.80279725673017,130.06105929646614,9447.666666666666,491.3333333333333,26.0,0.21158854166666666,4556.735698087197,0.0,0.0,0.0,0.0,1.0,0.4295432374548833,-0.12343483951507601,0.9630331279720329,-0.6744907594765953,-0.6744907594765952,0.46247825572740353,0.05694923408512699,False
109.0,110.998046875,109.9990234375,129.16842512952556,116.98799891415719,9746.0,487.0,19.333333333333332,0.20540364583333334,4886.664574806283,2.1997425275472584,2.0118133226405,171.0,9.0,0.7998046875,0.32521085061105937,-0.0762639678814324,0.9391410847208185,-0.06744907594765953,-0.2697963037906381,0.13302745333282603,0.19178512899349254,False
109.5,111.498046875,110.4990234375,169.22803180839682,166.0906830050784,9938.333333333334,522.0,18.666666666666668,0.12955729166666666,5076.118092488481,5.458383030944238,4.352455581710085,314.0,15.0,0.5498046875,0.8726709837028154,-0.04585324952097162,1.1321152802113976,0.44019396934262006,0.0,-0.3871306747381074,0.5476950340414782,False
110.0,111.998046875,110.9990234375,218.79649865183168,191.9030287225503,8968.666666666666,534.6666666666666,17.333333333333332,0.10188802083333333,3879.72373014139,10.586003805142902,7.165775206663893,500.0,25.0,0.2998046875,1.5500805167717946,-0.19917175855143995,1.2019535604841785,1.1004849233565501,0.4496605063177302,-0.8303823063510009,0.8468501167909501,False
110.5,112.498046875,111.4990234375,240.54747763979114,204.80542577158542,11074.0,578.0,21.0,0.1396484375,6987.125350719469,10.72922228949983,7.051101465958332,570.0,25.0,0.2587890625,1.8473324081116271,0.13371229199391482,1.4408739929963241,1.3489815189531906,0.4496605063177302,-0.8355786912468143,1.1279897328853061,False
111.0,112.998046875,111.9990234375,251.99300841833272,217.5325784929129,12275.333333333334,578.0,21.666666666666668,0.2275390625,10146.039533838917,10.50130200260901,7.6470066871419276,399.0,25.0,0.458984375,2.0037486169265537,0.32366069575665374,1.4408739929963241,0.7419398354242548,0.4496605063177302,-0.3756986279673176,1.0903929655853404,False
111.5,113.498046875,112.4990234375,238.14311404835675,200.80587242305046,13793.0,575.6666666666666,23.333333333333332,0.3473307291666667,12365.348923503938,9.237005230322218,7.896183646960311,256.0,25.0,0.708984375,1.8144740422689614,0.5636260349164066,1.4280090466302853,0.2342967901339752,0.4496605063177302,0.21461069619709855,0.9676612989497244,False
112.0,113.998046875,112.9990234375,213.9001195478878,164.35762546474422,19874.666666666668,497.6666666666667,36.0,0.4534505208333333,17859.620196285126,1.7472075935617954,1.7221368884750377,70.0,23.0,0.958984375,1.4831659217933415,1.5252266527441454,0.9979522681084236,-0.4259941638799549,0.35972840505418413,0.7830952037990976,0.9992405582725725,False
112.5,114.498046875,113.4990234375,207.539111384846,166.77842958310444,24656.666666666668,493.6666666666667,50.333333333333336,0.4664713541666667,19819.622571807187,0.0,0.0,0.0,0.0,1.0,1.396235503243492,2.28133092587962,0.9758980743380717,-0.6744907594765953,-0.6744907594765952,0.8693551930696023,1.1817262084949256,False
113.0,114.998046875,113.9990234375,210.94168296444548,194.90896642480894,31514.0,532.0,60.333333333333336,0.3987630208333333,20834.562102429703,0.0,0.0,0.0,0.0,1.0,1.4427355177033008,3.3655758099548314,1.1872507646372774,-0.6744907594765953,-0.6744907594765952,0.7612703872366807,1.6909366649663877,False
113.5,115.498046875,114.4990234375,201.29785567499633,197.49627937715658,38189.0,547.0,80.0,0.3147786458333333,21941.86365527474,0.0,0.0,0.0,0.0,1.0,1.3109416383045702,4.420991122204788,1.2699539912760969,-0.6744907594765953,-0.6744907594765952,0.6272036569246919,2.12350831140685,False
114.0,115.998046875,114.9990234375,196.23797037646364,187.2463631350577,41258.0,547.0,84.0,0.201171875,20742.129495304962,0.0,0.0,0.0,0.0,1.0,1.2417925450254101,4.906244993859487,1.2699539912760969,-0.6744907594765953,-0.6744907594765952,0.44584982406080015,2.3365933533217174,False
114.5,116.498046875,115.4990234375,208.6009193276826,198.7389196959456,32959.333333333336,563.0,62.0,0.24088541666666666,14850.67711886865,0.0,0.0,0.0,0.0,1.0,1.4107463176497104,3.5941041891765955,1.3581707663575044,-0.6744907594765953,-0.6744907594765952,0.5092457197897252,1.8589396504751325,False
115.0,116.998046875,115.9990234375,192.22190073113646,179.1292773868402,23576.333333333332,550.0,52.0,0.2796223958333333,9035.266103195609,0.0,0.0,0.0,0.0,1.0,1.1869083810304548,2.1105143951928724,1.2864946366038608,-0.6744907594765953,-0.6744907594765952,0.5710827000499059,1.1828416267240642,False
115.5,117.498046875,116.4990234375,175.69721128092564,160.9601603874735,15055.0,548.6666666666666,53.333333333333336,0.24609375,4013.7207177380938,0.0,0.0,0.0,0.0,1.0,0.96107968634974,0.7631667276593948,1.27914323868041,-0.6744907594765953,-0.6744907594765952,0.5175599356230267,0.5966796593411803,False
116.0,117.998046875,116.9990234375,151.72289013176712,128.8215415660583,6626.333333333333,520.0,74.66666666666667,0.20149739583333334,1712.4612566582507,1.517476317772373,1.4334167870172074,100.0,7.0,0.86328125,0.6334432931041375,-0.5695289819811751,1.1210881833262216,-0.3194956229099662,-0.35972840505418413,0.22812129692621347,0.05920662521986013,False
116.5,118.498046875,117.4990234375,100.24576884445065,83.83812146863679,7434.0,325.6666666666667,114.33333333333333,0.09309895833333333,1444.38706723648,6.082280873570375,5.074255962984215,285.0,18.0,0.61328125,-0.0700501759417946,-0.44182504682104295,0.04962193598329208,0.33724537973829766,0.13489815189531906,-0.34400068010285506,-0.07504859392804071,False
117.0,118.998046875,117.9990234375,73.95924833380349,41.9572341640513,8029.0,194.33333333333334,151.66666666666666,0.009765625,633.5713587802613,11.785352402452801,8.305583858831598,448.0,25.0,0.36328125,-0.4292854058989638,-0.3477468279762902,-0.6744907594765952,0.915887452341903,0.4496605063177302,-0.8761104934341597,-0.09202436532366728,False
117.5,119.498046875,118.4990234375,60.60175286187937,26.561852355800166,7963.0,137.33333333333334,168.33333333333334,0.0,661.3082992573635,18.35197324199771,10.029179344491483,631.0,33.0,0.11328125,-0.6118307890189898,-0.35818239510864935,-0.9887630207041098,1.5655285522588342,0.8093889113719143,-1.2907820081200787,-0.03880455702053426,False
118.0,119.998046875,118.9990234375,63.038348758839135,30.184137052060777,7866.333333333333,157.0,172.0,0.0,658.1045171973487,25.463189577063986,9.2800406750248,704.0,36.0,0.0,-0.57853193202487,-0.37346681161564005,-0.880329901333213,1.8246750019524736,0.9442870632672333,-1.4716162024943893,0.053919405938370774,False
